,district,uncontested,116first,116last,116gender,116party,2018votes,2018pct,2018margin,congress,115last,115party,115trump_votes_y,115agree_pct,elasticity,pvi_538,trumpagree_-20,trumpagree_-15,trumpagree_-10,trumpagree_-5,trumpagree_0,trumpagree_5,trumpagree_10,trumpagree_15,trumpagree_20,ypreds_-20,ypreds_-15,ypreds_-10,ypreds_-5,ypreds_0,ypreds_5,ypreds_10,ypreds_15,ypreds_20
336,SC-06,False,Jim,Clyburn,1,D,144765,70.2,-40.40000000000001,115,Clyburn,D,88,0.19318181818181807,0.94,-34.41,0.15454545454545446,0.16420454545454535,0.17386363636363625,0.18352272727272717,0.19318181818181807,0.20284090909090896,0.21249999999999988,0.22215909090909078,0.23181818181818167,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
337,SC-07,False,Tom,Rice,1,R,142681,59.6,19.200000000000006,115,Rice,R,95,0.9473684210526316,0.92,20.15,0.7578947368421053,0.8052631578947369,0.8526315789473684,0.9,0.9473684210526316,0.9947368421052633,1.0421052631578949,1.0894736842105264,1.1368421052631579,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
338,SD-01,False,Dusty,Johnson,1,R,202695,60.3,20.599999999999994,115,Noem,R,90,0.9222222222222224,1.01,30.6,0.7377777777777779,0.7838888888888891,0.8300000000000002,0.8761111111111113,0.9222222222222224,0.9683333333333335,1.0144444444444447,1.0605555555555557,1.106666666666667,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
339,TN-01,False,Phil,Roe,1,R,172708,77.1,54.19999999999999,115,Roe,R,96,0.9583333333333334,0.95,57.66,0.7666666666666667,0.8145833333333334,0.8625,0.9104166666666667,0.9583333333333334,1.00625,1.0541666666666667,1.1020833333333333,1.1500000000000001,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
340,TN-02,False,Tim,Burchett,1,R,172765,65.9,31.800000000000008,115,Duncan,R,95,0.8,0.91,39.72,0.64,0.68,0.7200000000000001,0.76,0.8,0.8400000000000001,0.88,0.92,0.9600000000000001,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576
341,TN-03,False,Chuck,Fleischmann,1,R,156396,63.7,27.40000000000001,115,Fleischmann,R,96,0.9791666666666666,1.01,36.86,0.7833333333333333,0.8322916666666667,0.88125,0.9302083333333333,0.9791666666666666,1.028125,1.0770833333333334,1.1260416666666666,1.175,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
342,TN-04,False,Scott,DesJarlais,1,R,147196,63.4,26.8,115,DesJarlais,R,96,0.9166666666666666,1.04,42.19,0.7333333333333333,0.7791666666666666,0.825,0.8708333333333333,0.9166666666666666,0.9624999999999999,1.0083333333333333,1.0541666666666667,1.0999999999999999,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
343,TN-05,False,Jim,Cooper,1,D,177661,67.8,-35.59999999999999,115,Cooper,D,95,0.3894736842105263,0.88,-12.68,0.31157894736842107,0.3310526315789474,0.3505263157894737,0.37,0.3894736842105263,0.4089473684210526,0.4284210526315789,0.44789473684210523,0.46736842105263154,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264
344,TN-06,False,John,Rose,1,R,172684,69.5,39.0,115,Black,R,78,0.9358974358974358,0.98,49.79,0.7487179487179486,0.7955128205128205,0.8423076923076922,0.889102564102564,0.9358974358974358,0.9826923076923075,1.0294871794871794,1.0762820512820512,1.1230769230769229,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
345,TN-07,False,Mark,Green,1,R,170001,66.9,33.80000000000001,115,Blackburn,R,87,0.9195402298850576,1.06,41.12,0.7356321839080461,0.781609195402299,0.8275862068965518,0.8735632183908046,0.9195402298850576,0.9655172413793105,1.0114942528735633,1.0574712643678161,1.1034482758620692,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
346,TN-08,False,David,Kustoff,1,R,166978,67.6,35.19999999999999,115,Kustoff,R,96,0.9270833333333334,1.01,38.79,0.7416666666666667,0.7880208333333334,0.8343750000000001,0.8807291666666667,0.9270833333333334,0.9734375000000001,1.0197916666666667,1.0661458333333333,1.1125,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
347,TN-09,False,Steve,Cohen,1,D,143690,79.9,-59.80000000000001,115,Cohen,D,95,0.17894736842105266,1.06,-53.64,0.14315789473684212,0.15210526315789477,0.1610526315789474,0.17000000000000004,0.17894736842105266,0.18789473684210528,0.19684210526315793,0.20578947368421055,0.2147368421052632,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
348,TX-01,False,Louie,Gohmert,1,R,167734,72.3,44.6,115,Gohmert,R,92,0.8043478260869565,1.03,51.65,0.6434782608695653,0.683695652173913,0.7239130434782609,0.7641304347826087,0.8043478260869565,0.8445652173913044,0.8847826086956522,0.925,0.9652173913043478,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576
349,TX-02,False,Dan,Crenshaw,1,R,139012,52.9,5.799999999999998,115,Poe,R,91,0.9230769230769232,0.95,20.98,0.7384615384615386,0.7846153846153847,0.8307692307692309,0.8769230769230771,0.9230769230769232,0.9692307692307693,1.0153846153846156,1.0615384615384618,1.1076923076923078,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
350,TX-03,False,Van,Taylor,1,R,168775,54.3,8.599999999999994,115,Johnson,R,87,0.9310344827586208,0.98,25.18,0.7448275862068966,0.7913793103448277,0.8379310344827586,0.8844827586206897,0.9310344827586208,0.9775862068965518,1.024137931034483,1.0706896551724139,1.1172413793103448,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.6712231271566,38.8715375925654,38.8715375925654
351,TX-04,False,John,Ratcliffe,1,R,188003,75.7,51.40000000000001,115,Ratcliffe,R,95,0.9052631578947368,0.98,57.81,0.7242105263157894,0.7694736842105263,0.8147368421052631,0.8599999999999999,0.9052631578947368,0.9505263157894737,0.9957894736842104,1.0410526315789472,1.0863157894736841,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
352,TX-05,False,Lance,Gooden,1,R,130508,62.4,24.8,115,Hensarling,R,96,0.9479166666666666,0.91,34.65,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
353,TX-06,False,Ron,Wright,1,R,135908,53.1,6.200000000000002,115,Barton,R,92,0.9239130434782608,0.96,19.58,0.7391304347826086,0.7853260869565216,0.8315217391304347,0.8777173913043477,0.9239130434782608,0.9701086956521738,1.016304347826087,1.0624999999999998,1.1086956521739129,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
354,TX-07,False,Lizzie,Fletcher,0,D,127568,52.5,-5.0,115,Culberson,R,95,0.9789473684210528,1.11,11.85,0.7831578947368423,0.8321052631578949,0.8810526315789475,0.9300000000000002,0.9789473684210528,1.0278947368421054,1.076842105263158,1.1257894736842107,1.1747368421052633,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
355,TX-08,False,Kevin,Brady,1,R,200367,73.5,47.0,115,Brady,R,96,0.9895833333333334,1.04,56.65,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
356,TX-09,True,Al,Green,1,D,135941,89.1,-78.19999999999997,115,Green,D,96,0.17708333333333334,1.07,-54.15,0.14166666666666666,0.15052083333333335,0.15937500000000002,0.16822916666666668,0.17708333333333334,0.1859375,0.19479166666666667,0.20364583333333333,0.21250000000000002,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-67.56085284361875
357,TX-10,False,Michael,McCaul,1,R,154807,50.9,1.7999999999999972,115,McCaul,R,96,0.9895833333333334,0.95,18.51,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
358,TX-11,False,Mike,Conaway,1,R,174749,80.2,60.40000000000001,115,Conaway,R,96,0.9895833333333334,1.03,64.68,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
359,TX-12,False,Kay,Granger,0,R,172471,64.3,28.599999999999994,115,Granger,R,89,0.9775280898876404,1.04,37.51,0.7820224719101123,0.8308988764044943,0.8797752808988764,0.9286516853932584,0.9775280898876404,1.0264044943820223,1.0752808988764044,1.1241573033707866,1.1730337078651685,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
360,TX-13,False,Mac,Thornberry,1,R,168090,81.6,63.19999999999999,115,Thornberry,R,96,0.9791666666666666,1.01,68.25,0.7833333333333333,0.8322916666666667,0.88125,0.9302083333333333,0.9791666666666666,1.028125,1.0770833333333334,1.1260416666666666,1.175,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
361,TX-14,False,Randy,Weber,1,R,138342,59.3,18.599999999999994,115,Weber,R,93,0.9247311827956988,1.1,25.48,0.739784946236559,0.786021505376344,0.8322580645161288,0.8784946236559138,0.9247311827956988,0.9709677419354837,1.0172043010752687,1.0634408602150536,1.1096774193548384,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
362,TX-15,False,Vicente,Gonzalez,1,D,98089,59.7,-19.400000000000006,115,Gonzalez,D,95,0.3473684210526316,1.06,-10.75,0.2778947368421053,0.29526315789473684,0.3126315789473684,0.33,0.3473684210526316,0.3647368421052632,0.3821052631578948,0.39947368421052637,0.4168421052631579,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264
363,TX-16,False,Veronica,Escobar,0,D,122676,68.4,-36.80000000000001,115,O’Rourke,D,93,0.3010752688172043,1.07,-31.35,0.24086021505376345,0.25591397849462366,0.2709677419354839,0.2860215053763441,0.3010752688172043,0.31612903225806455,0.3311827956989247,0.34623655913978496,0.3612903225806452,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883
364,TX-17,False,Bill,Flores,1,R,134375,56.9,13.799999999999995,115,Flores,R,95,0.9894736842105264,0.97,24.91,0.7915789473684212,0.8410526315789475,0.8905263157894737,0.9400000000000001,0.9894736842105264,1.0389473684210526,1.088421052631579,1.1378947368421053,1.1873684210526316,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
365,TX-18,False,Sheila,Jackson Lee,0,D,138423,75.2,-50.40000000000001,115,Jackson Lee,D,95,0.16842105263157894,1.05,-49.75,0.13473684210526315,0.1431578947368421,0.15157894736842104,0.16,0.16842105263157894,0.17684210526315788,0.18526315789473685,0.1936842105263158,0.20210526315789473,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
366,TX-19,False,Jodey,Arrington,1,R,152012,75.3,50.6,115,Arrington,R,95,0.9684210526315792,1.02,54.55,0.7747368421052634,0.8231578947368423,0.8715789473684212,0.9200000000000003,0.9684210526315792,1.0168421052631582,1.0652631578947371,1.113684210526316,1.162105263157895,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
367,TX-20,True,Joaquin,Castro,1,D,138249,80.9,-61.80000000000001,115,Castro,D,94,0.1914893617021277,1.11,-18.52,0.15319148936170215,0.16276595744680852,0.17234042553191492,0.1819148936170213,0.1914893617021277,0.20106382978723408,0.21063829787234045,0.22021276595744685,0.22978723404255322,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
368,TX-21,False,Chip,Roy,1,R,176913,50.3,0.5999999999999943,115,Smith,R,94,0.9680851063829788,0.89,19.65,0.7744680851063831,0.822872340425532,0.871276595744681,0.9196808510638299,0.9680851063829788,1.0164893617021278,1.0648936170212768,1.1132978723404257,1.1617021276595747,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
369,TX-22,False,Pete,Olson,1,R,152368,51.4,2.799999999999997,115,Olson,R,94,0.9680851063829788,0.93,19.41,0.7744680851063831,0.822872340425532,0.871276595744681,0.9196808510638299,0.9680851063829788,1.0164893617021278,1.0648936170212768,1.1132978723404257,1.1617021276595747,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
370,TX-23,False,Will,Hurd,1,R,102903,49.2,-1.5999999999999943,115,Hurd,R,96,0.9479166666666666,1.11,4.28,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
371,TX-24,False,Kenny,Marchant,1,R,133291,51.6,3.200000000000003,115,Marchant,R,94,0.946808510638298,0.86,17.28,0.7574468085106384,0.8047872340425533,0.8521276595744682,0.8994680851063831,0.946808510638298,0.9941489361702128,1.0414893617021277,1.0888297872340427,1.1361702127659576,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
372,TX-25,False,Roger,Williams,1,R,162291,53.6,7.200000000000002,115,Williams,R,95,0.9263157894736842,0.94,22.98,0.7410526315789474,0.7873684210526316,0.8336842105263158,0.88,0.9263157894736842,0.9726315789473684,1.0189473684210526,1.065263157894737,1.111578947368421,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
373,TX-26,False,Michael,Burgess,1,R,185326,59.4,18.8,115,Burgess,R,94,0.9574468085106383,1.03,35.65,0.7659574468085106,0.8138297872340425,0.8617021276595745,0.9095744680851064,0.9574468085106383,1.0053191489361704,1.0531914893617023,1.1010638297872342,1.148936170212766,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
374,TX-27,False,Michael,Cloud,1,R,124958,60.3,20.599999999999994,115,Cloud,R,11,0.9090909090909092,1.11,28.85,0.7272727272727273,0.7727272727272728,0.8181818181818182,0.8636363636363638,0.9090909090909092,0.9545454545454546,1.0,1.0454545454545454,1.090909090909091,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
375,TX-27,False,Michael,Cloud,1,R,124958,60.3,20.599999999999994,115,Farenthold,R,70,0.9285714285714286,1.11,28.85,0.7428571428571429,0.7892857142857144,0.8357142857142857,0.8821428571428571,0.9285714285714286,0.9750000000000001,1.0214285714285714,1.0678571428571428,1.1142857142857143,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
376,TX-28,True,Henry,Cuellar,1,D,117178,84.4,-68.80000000000001,115,Cuellar,D,96,0.6875,1.09,-14.72,0.55,0.584375,0.61875,0.653125,0.6875,0.721875,0.75625,0.790625,0.825,-66.17352202424264,-66.17352202424264,-66.17352202424264,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896
377,TX-29,False,Sylvia,Garcia,0,D,87997,75.1,-50.19999999999999,115,Green,D,90,0.2888888888888889,1.15,-35.75,0.23111111111111113,0.24555555555555558,0.26,0.2744444444444445,0.2888888888888889,0.30333333333333334,0.3177777777777778,0.33222222222222225,0.3466666666666667,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883
378,TX-30,True,Eddie Bernice,Johnson,0,D,166784,91.1,-82.19999999999997,115,Johnson,D,88,0.18181818181818185,1.07,-54.85,0.14545454545454548,0.15454545454545457,0.16363636363636366,0.17272727272727276,0.18181818181818185,0.19090909090909094,0.20000000000000004,0.20909090909090913,0.21818181818181823,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
379,TX-31,False,John,Carter,1,R,144401,50.6,1.2000000000000028,115,Carter,R,94,0.9680851063829788,1.06,21.25,0.7744680851063831,0.822872340425532,0.871276595744681,0.9196808510638299,0.9680851063829788,1.0164893617021278,1.0648936170212768,1.1132978723404257,1.1617021276595747,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
380,TX-32,False,Colin,Allred,1,D,144032,52.3,-4.599999999999994,115,Sessions,R,94,0.9787234042553192,1.02,9.58,0.7829787234042553,0.8319148936170213,0.8808510638297873,0.9297872340425533,0.9787234042553192,1.0276595744680852,1.0765957446808512,1.1255319148936171,1.1744680851063831,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
381,TX-33,False,Marc,Veasey,1,D,90805,76.2,-52.40000000000001,115,Veasey,D,93,0.2258064516129032,1.17,-42.09,0.18064516129032254,0.1919354838709677,0.20322580645161287,0.21451612903225803,0.2258064516129032,0.23709677419354835,0.24838709677419352,0.2596774193548387,0.27096774193548384,-68.11790476469871,-68.11790476469871,-68.11790476469871,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
382,TX-34,False,Filemon,Vela,1,D,85647,60.0,-20.0,115,Vela,D,91,0.24175824175824176,1.11,-16.15,0.1934065934065934,0.20549450549450549,0.2175824175824176,0.2296703296703297,0.24175824175824176,0.25384615384615383,0.26593406593406593,0.27802197802197803,0.2901098901098901,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
383,TX-35,False,Lloyd,Doggett,1,D,137325,71.2,-42.40000000000001,115,Doggett,D,96,0.15625,1.13,-26.19,0.125,0.1328125,0.140625,0.1484375,0.15625,0.1640625,0.171875,0.1796875,0.1875,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
384,TX-36,False,Brian,Babin,1,R,160792,72.6,45.19999999999999,115,Babin,R,94,0.946808510638298,1.0,52.71,0.7574468085106384,0.8047872340425533,0.8521276595744682,0.8994680851063831,0.946808510638298,0.9941489361702128,1.0414893617021277,1.0888297872340427,1.1361702127659576,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
385,UT-01,False,Rob,Bishop,1,R,156692,61.6,23.20000000000001,115,Bishop,R,93,0.956989247311828,1.0,40.52,0.7655913978494624,0.8134408602150538,0.8612903225806452,0.9091397849462366,0.956989247311828,1.0048387096774194,1.0526881720430108,1.1005376344086022,1.1483870967741936,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
386,UT-02,False,Chris,Stewart,1,R,151489,56.1,12.200000000000005,115,Stewart,R,92,0.9456521739130436,1.16,25.58,0.7565217391304349,0.803804347826087,0.8510869565217392,0.8983695652173914,0.9456521739130436,0.9929347826086957,1.040217391304348,1.0875000000000001,1.1347826086956523,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
387,UT-03,False,John,Curtis,1,R,174856,67.5,35.0,115,Chaffetz,R,31,1.0,1.06,38.85,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
388,UT-03,False,John,Curtis,1,R,174856,67.5,35.0,115,Curtis,R,45,0.9555555555555556,1.06,38.85,0.7644444444444445,0.8122222222222223,0.8600000000000001,0.9077777777777778,0.9555555555555556,1.0033333333333334,1.051111111111111,1.098888888888889,1.1466666666666667,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
389,UT-04,False,Ben,McAdams,1,D,134964,50.1,-0.20000000000000284,115,Love,R,94,0.9574468085106383,0.97,20.12,0.7659574468085106,0.8138297872340425,0.8617021276595745,0.9095744680851064,0.9574468085106383,1.0053191489361704,1.0531914893617023,1.1010638297872342,1.148936170212766,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
390,VT-01,False,Peter,Welch,1,D,188544,69.2,-38.40000000000001,115,Welch,D,95,0.18947368421052632,1.12,-24.2,0.15157894736842106,0.16105263157894736,0.1705263157894737,0.18,0.18947368421052632,0.19894736842105265,0.20842105263157895,0.21789473684210528,0.22736842105263158,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
391,VA-01,False,Rob,Wittman,1,R,183250,55.2,10.400000000000006,115,Wittman,R,94,0.9042553191489362,0.93,16.99,0.723404255319149,0.7686170212765957,0.8138297872340425,0.8590425531914894,0.9042553191489362,0.949468085106383,0.9946808510638299,1.0398936170212767,1.0851063829787235,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
392,VA-02,False,Elaine,Luria,0,D,139571,51.1,-2.200000000000003,115,Taylor,R,93,0.9784946236559141,0.93,7.79,0.7827956989247313,0.8317204301075269,0.8806451612903227,0.9295698924731184,0.9784946236559141,1.0274193548387098,1.0763440860215054,1.1252688172043013,1.1741935483870969,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
393,VA-03,True,Bobby,Scott,1,D,198615,100.0,-100.0,115,Scott,D,95,0.2,0.94,-28.48,0.16,0.17,0.18000000000000002,0.19,0.2,0.21000000000000002,0.22,0.23,0.24000000000000002,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
394,VA-04,False,Donald,McEachin,1,D,187642,62.6,-25.20000000000001,115,McEachin,D,92,0.2065217391304348,1.03,-16.91,0.16521739130434784,0.17554347826086958,0.18586956521739134,0.19619565217391308,0.2065217391304348,0.21684782608695655,0.22717391304347828,0.23750000000000004,0.24782608695652178,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
395,VA-05,False,Denver,Riggleman,1,R,165339,53.3,6.599999999999994,115,Garrett,R,90,0.8,0.95,14.35,0.64,0.68,0.7200000000000001,0.76,0.8,0.8400000000000001,0.88,0.92,0.9600000000000001,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576
396,VA-06,False,Ben,Cline,1,R,167957,59.8,19.599999999999994,115,Goodlatte,R,96,0.9583333333333334,0.98,27.72,0.7666666666666667,0.8145833333333334,0.8625,0.9104166666666667,0.9583333333333334,1.00625,1.0541666666666667,1.1020833333333333,1.1500000000000001,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
397,VA-07,False,Abigail,Spanberger,0,D,176079,50.4,-0.7999999999999972,115,Brat,R,95,0.8842105263157894,0.88,12.59,0.7073684210526315,0.751578947368421,0.7957894736842105,0.84,0.8842105263157894,0.9284210526315789,0.9726315789473684,1.0168421052631578,1.0610526315789472,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
398,VA-08,False,Donald,Beyer,1,D,247137,76.3,-52.6,115,Beyer,D,91,0.1978021978021978,0.82,-42.58,0.15824175824175823,0.16813186813186812,0.178021978021978,0.1879120879120879,0.1978021978021978,0.20769230769230768,0.2175824175824176,0.22747252747252747,0.23736263736263735,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
399,VA-09,False,Morgan,Griffith,1,R,160933,65.2,30.40000000000001,115,Griffith,R,93,0.8924731182795699,0.94,41.82,0.7139784946236559,0.7586021505376344,0.8032258064516129,0.8478494623655914,0.8924731182795699,0.9370967741935483,0.9817204301075269,1.0263440860215054,1.0709677419354837,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
